ASFIndex,DATE,TIME,E,N,KP,DEPTH,ALT,GYRO,PITCH,ROLL,CP,FG,DCC
25:12.9,3/5/2019,12:49:50,248957.3,948047.91,64.685,118.2,1.2,319,-5.8,-1,-1067,-3,3.28
25:13.9,3/5/2019,12:49:51,248957.16,948048.15,64.685,118.6,1.2,319,-5.7,-1.7,-1067,-3,3.319
25:14.9,3/5/2019,12:49:52,248957.75,948049.04,64.686,119.2,1.2,319.3,-5.5,-1.7,-1067,-3,4.325
25:15.9,3/5/2019,12:49:53,248957.59,948049.21,64.686,118.8,1.3,319.4,-5.7,-1.1,-1067,-3,4.311
25:16.9,3/5/2019,12:49:54,248957.99,948049.36,64.686,118.6,1.2,319.4,-5.6,-1.2,-1067,-3,4.714
25:17.9,3/5/2019,12:49:55,248957.79,948049.54,64.686,118.7,1.2,319.4,-5.4,-1.4,-1067,-3,4.671
25:18.9,3/5/2019,12:49:56,248956.79,948048.98,64.686,118.4,1.2,319.4,-5.2,-1.2,-1067,-3,3.539
25:19.9,3/5/2019,12:49:57,248956.65,948049.2,64.686,118.9,1.2,319.6,-5.2,-1,-1067,-3,3.559
25:20.9,3/5/2019,12:49:58,248956.43,948048.86,64.686,118.8,1.2,319.7,-5.4,-0.9,-1067,-3,3.179
25:21.9,3/5/2019,12:49:59,248956.31,948049.08,64.687,118.6,1.2,319.4,-5.6,-0.8,-1067,-3,3.218
25:22.9,3/5/2019,12:50:00,248957.41,948050.16,64.687,118.5,1.3,319.3,-5.6,-0.9,-1067,-6,4.749
25:23.9,3/5/2019,12:50:01,248957.02,948050.71,64.687,118.7,1.2,319.4,-5.5,-0.9,-1067,-3,4.78
25:24.9,3/5/2019,12:50:02,248956.84,948050.82,64.688,118.7,1.2,319.7,-5.4,-0.8,-1067,-6,4.711
25:25.9,3/5/2019,12:50:03,248956.05,948049.66,64.687,118.9,1.2,319.8,-5.4,-0.9,-1067,-3,3.376
25:26.9,3/5/2019,12:50:04,248955.95,948049.82,64.687,118.8,1.1,319.8,-5.6,-0.8,-1067,-3,3.392
25:27.9,3/5/2019,12:50:05,248956.22,948049.44,64.687,118.7,1.2,320.5,-5.6,-1,-1067,-3,3.369
25:28.9,3/5/2019,12:50:06,248956.11,948049.7,64.687,117.9,1.2,322,-5.5,-1,-1068,-3,3.446
25:29.9,3/5/2019,12:50:07,248956.5,948051.33,64.688,119.2,1.3,323.5,-5.3,-1.4,-1068,-3,4.753
25:30.9,3/5/2019,12:50:08,248956.37,948051.48,64.688,118.5,1.4,324.2,-5.2,-1.9,-1067,-3,4.741
25:31.9,3/5/2019,12:50:09,248956.67,948051.39,64.688,118.7,1.4,323,-5.5,-2.5,-1067,-6,4.917
25:32.9,3/5/2019,12:50:10,248956.45,948049.57,64.687,119,1.3,321.7,-5.8,-2.4,-1067,-6,3.63
25:33.9,3/5/2019,12:50:11,248956.28,948049.76,64.687,118.5,1.3,321,-6.1,-1.2,-1067,-3,3.616
25:34.9,3/5/2019,12:50:12,248955.85,948049.68,64.687,118.6,1.2,321.3,-6,-0.9,-1067,-3,3.225
25:35.9,3/5/2019,12:50:13,248955.73,948049.9,64.688,120.3,1.1,321.2,-6,-1,-1067,-6,3.264
25:36.9,3/5/2019,12:50:14,248956.91,948050.92,64.688,119.3,1,320.6,-6.1,-0.9,-1067,-6,4.817
25:37.9,3/5/2019,12:50:15,248956.78,948051.13,64.688,120.1,0.9,320.9,-5.9,-1.1,-1067,-6,4.845
25:38.9,3/5/2019,12:50:16,248957.01,948051.04,64.688,119.2,0.7,320.8,-5.4,-1.8,-1067,-6,4.974
25:39.9,3/5/2019,12:50:17,248956.83,948051.18,64.688,119.5,0.7,321.2,-5.1,-1.6,-1067,-6,4.924
25:40.9,3/5/2019,12:50:18,248956.13,948049.67,64.687,119.2,23.9,321.1,-3.9,-1.6,-1067,-6,3.438
25:41.9,3/5/2019,12:50:19,248955.96,948049.88,64.687,119,0.7,319.6,-2.1,-2.4,-1067,-6,3.433
25:42.9,3/5/2019,12:50:20,248956.04,948049.68,64.687,119.1,21.4,318.1,0,-2.9,-1067,-3,3.379
25:43.9,3/5/2019,12:50:21,248956.87,948050.93,64.688,119,35.7,317.9,-0.2,-3.5,-1067,-3,4.795
25:44.9,3/5/2019,12:50:22,248956.74,948051.11,64.688,118.9,37.6,317.8,0,-3.2,-1067,-3,4.807
25:45.9,3/5/2019,12:50:23,248957.23,948050.49,64.687,118.8,35.9,317.8,0,-2.4,-1067,-3,4.811
25:46.9,3/5/2019,12:50:24,248957.07,948050.71,64.687,119,41.2,317.8,0.1,-2,-1067,-6,4.816
25:47.9,3/5/2019,12:50:25,248956.49,948049.77,64.687,119.2,37.4,317.8,0,-1.8,-1067,-6,3.787
25:48.9,3/5/2019,12:50:26,248956.3,948049.97,64.687,118.9,37.5,317.8,0,-1.9,-1067,-9,3.758
25:49.9,3/5/2019,12:50:27,248955.89,948050.04,64.688,119,39.8,317.8,0,-2.2,-1067,-9,3.472
25:50.9,3/5/2019,12:50:28,248955.78,948050.23,64.688,119,37.3,317.8,0.3,-2.5,-1068,-9,3.504
25:51.9,3/5/2019,12:50:29,248956.91,948050.51,64.687,118.8,35.9,317.8,0.4,-2.4,-1068,-9,4.566
25:52.9,3/5/2019,12:50:30,248956.75,948050.74,64.688,118.7,39.2,317.8,0.3,-2.3,-1068,-18,4.588
25:53.9,3/5/2019,12:50:31,248956.95,948050.57,64.687,119,36.1,317.6,0.6,-2.7,-1067,-6,4.638
25:54.9,3/5/2019,12:50:32,248956.43,948049.9,64.687,118.7,41.1,317.6,0.8,-2.8,-1067,-6,3.813
25:55.9,3/5/2019,12:50:33,248956.27,948050.1,64.687,119.2,37.3,317.6,0.9,-2.4,-1067,-6,3.81
25:56.9,3/5/2019,12:50:34,248956.79,948050.01,64.687,119.2,38.2,317.6,1,-2.3,-1068,-6,4.163
25:57.9,3/5/2019,12:50:35,248956.61,948050.22,64.687,119.1,37.7,317.6,1,-2.2,-1068,-6,4.158
25:58.9,3/5/2019,12:50:36,248956.92,948050.67,64.687,119.3,39.8,317.6,0.9,-2.3,-1068,-15,4.679
25:59.9,3/5/2019,12:50:37,248956.75,948050.86,64.688,119.3,36.9,317.7,1.8,-2.5,-1068,-9,4.665
26:00.9,3/5/2019,12:50:38,248956.44,948050.03,64.687,119,36.7,317.3,1.5,-2.7,-1068,-15,3.909
26:01.9,3/5/2019,12:50:39,248956.31,948050.25,64.688,119,40.2,317.4,1.8,-2.2,-1068,-12,3.937
26:02.9,3/5/2019,12:50:40,248956.63,948049.7,64.687,119.2,39.8,317.4,1.7,-1.6,-1068,-15,3.853
26:03.9,3/5/2019,12:50:41,248956.45,948049.94,64.687,119.2,39.4,317.4,1.8,-1.8,-1067,-3,3.858
26:04.9,3/5/2019,12:50:42,248956.73,948050.31,64.687,118.9,38.2,317.4,1.9,-2.1,-1068,-12,4.307
26:05.9,3/5/2019,12:50:43,248956.59,948050.24,64.687,118.8,39.4,317.4,1.8,-2.3,-1068,-12,4.156
26:06.9,3/5/2019,12:50:44,248956.42,948050.45,64.688,119.2,38.2,317.4,1.7,-2.2,-1067,12,4.149
26:07.9,3/5/2019,12:50:45,248956.58,948049.86,64.687,119.2,39.7,317.4,1.9,-1.8,-1067,-9,3.91
26:08.9,3/5/2019,12:50:46,248956.44,948050.08,64.687,118.8,37.9,317.9,1.5,-1.4,-1067,-9,3.932
26:09.9,3/5/2019,12:50:47,248956.78,948049.77,64.687,118.4,42.7,318.3,1.1,-1.8,-1067,-15,4.015
26:10.9,3/5/2019,12:50:48,248956.58,948049.99,64.687,118.9,39.6,318.3,1,-2.2,-1067,-15,3.992
26:11.9,3/5/2019,12:50:49,248956.58,948050.38,64.687,119.2,35.8,317.4,1.6,-2.3,-1067,-6,4.227
26:12.9,3/5/2019,12:50:50,248956.37,948050.57,64.688,119.1,36.9,316.4,1,-2.4,-1067,-6,4.184
26:13.9,3/5/2019,12:50:51,248956.28,948049.92,64.687,118.9,35.7,316,1,-1.7,-1067,-6,3.713
26:14.9,3/5/2019,12:50:52,248956.64,948049.38,64.687,119.4,38,316,1,-1,-1067,-6,3.665
26:15.9,3/5/2019,12:50:53,248956.44,948049.61,64.687,118.9,37.7,316,1,-1.4,-1067,-9,3.648
26:16.9,3/5/2019,12:50:54,248956.72,948050.23,64.687,118.9,33.9,316,0.9,-1.9,-1067,-6,4.251
26:17.9,3/5/2019,12:50:55,248956.54,948050.45,64.688,118.7,35.2,316,0.9,-1.9,-1067,-6,4.242
26:18.9,3/5/2019,12:50:56,248956.69,948049.87,64.687,119.5,38.1,316,0.8,-1.3,-1067,-6,4
26:19.9,3/5/2019,12:50:57,248956.51,948050.07,64.687,119,37.8,316,0.9,-1,-1067,-6,3.986
26:20.9,3/5/2019,12:50:58,248956.62,948049.7,64.687,119,41.1,316,0.7,-1.4,-1068,-6,3.846
26:21.9,3/5/2019,12:50:59,248956.45,948049.92,64.687,119.1,37.5,316,1,-1.7,-1068,-12,3.846
26:22.9,3/5/2019,12:51:00,248956.72,948049.99,64.687,118.4,35.9,316.1,0.7,-1,-1068,-12,4.097
26:23.9,3/5/2019,12:51:01,248956.54,948050.18,64.687,118.6,34.2,316.5,0.9,0.2,-1068,-12,4.078
26:24.9,3/5/2019,12:51:02,248956.58,948050.02,64.687,119.3,34.7,316.5,1,1.3,-1068,-12,4.011
26:25.9,3/5/2019,12:51:03,248956.71,948049.4,64.687,119.1,37.3,316.5,0.9,0.3,-1068,-9,3.732
26:26.9,3/5/2019,12:51:04,248956.57,948049.63,64.687,118.7,40.5,316.5,0.8,-1.2,-1068,-9,3.766
26:27.9,3/5/2019,12:51:05,248956.98,948049.71,64.687,119,36,316.9,0.7,-1.6,-1068,-9,4.129
26:28.9,3/5/2019,12:51:06,248956.83,948049.92,64.687,119.1,32.2,317.5,0.5,-1.5,-1068,-9,4.147
26:29.9,3/5/2019,12:51:07,248957.05,948050.11,64.687,121.7,38.4,318.3,0,-1.6,-1068,-12,4.436
26:30.9,3/5/2019,12:51:08,248956.94,948050.34,64.687,120,32.6,320.3,-2.5,-1.8,-1068,-12,4.485
26:31.9,3/5/2019,12:51:09,248957.03,948050.06,64.687,119.7,0.7,324.5,-5.1,-1.1,-1068,-12,4.385
26:32.9,3/5/2019,12:51:10,248956.96,948050.26,64.687,119,0.8,327.7,-6.7,-0.5,-1068,-9,4.453
26:33.9,3/5/2019,12:51:11,248957.1,948049.98,64.687,118.4,0.9,328.4,-6.6,-1.6,-1068,-15,4.396
26:34.9,3/5/2019,12:51:12,248956.96,948050.14,64.687,119.3,0.8,327.3,-2.1,-1.3,-1068,-12,4.384
26:35.9,3/5/2019,12:51:13,248957.27,948049.5,64.686,119.1,50,325.2,0,1.4,-1068,-12,4.236
26:36.9,3/5/2019,12:51:14,248957.01,948049.3,64.686,119.2,0.8,324.7,0.4,3.4,-1068,-12,3.904
26:37.9,3/5/2019,12:51:15,248956.86,948049.47,64.687,119.2,0.8,324.7,0.2,2.9,-1068,-12,3.895
26:38.9,3/5/2019,12:51:16,248956.74,948049.67,64.687,119.2,50,324.7,0.2,2.4,-1068,-12,3.92
26:39.9,3/5/2019,12:51:17,248956.66,948049.79,64.687,118.8,50,324.7,0.1,2.3,-1068,-12,3.927
26:40.9,3/5/2019,12:51:18,248957.22,948049.06,64.686,119.1,0.8,324.7,0.2,2.8,-1068,-12,3.921
26:41.9,3/5/2019,12:51:19,248957.13,948049.23,64.686,118.8,0.8,324.8,0.5,3.6,-1068,-12,3.955
26:42.9,3/5/2019,12:51:20,248956.89,948049.39,64.686,119,0.8,324.8,0.4,3.8,-1067,-3,3.864
26:43.9,3/5/2019,12:51:21,248956.79,948049.51,64.687,119.2,0.8,324.8,0.4,3.9,-1067,-3,3.865
26:44.9,3/5/2019,12:51:22,248956.86,948049.47,64.687,118.7,50,323.1,0.2,3,-1067,-3,3.891
26:45.9,3/5/2019,12:51:23,248957.21,948049.26,64.686,119.3,50,323.1,0.5,3.6,-1067,-3,4.033
26:46.9,3/5/2019,12:51:24,248957.15,948049.34,64.686,118.9,50,323.1,0.7,4.7,-1067,-3,4.044
26:47.9,3/5/2019,12:51:25,248957.23,948049.14,64.686,119.2,50,323.1,0.6,4.4,-1067,-6,3.982
26:48.9,3/5/2019,12:51:26,248957.16,948049.2,64.686,119.2,50,323.1,0.4,3.2,-1067,-6,3.965
26:49.9,3/5/2019,12:51:27,248956.91,948048.61,64.686,119,50,323.1,0.4,2.4,-1067,-6,3.402
26:50.9,3/5/2019,12:51:28,248956.89,948048.73,64.686,118.9,50,323.1,0.6,2.9,-1067,-12,3.461
26:51.9,3/5/2019,12:51:29,248956.92,948049.1,64.686,119.2,50,323.2,0.8,3.3,-1068,-12,3.715
26:52.9,3/5/2019,12:51:30,248956.91,948049.17,64.686,119.2,50,323.1,0.7,3.6,-1068,-9,3.746
26:53.9,3/5/2019,12:51:31,248957.59,948049.66,64.686,119,50,323.1,0.8,3.7,-1068,-9,4.585
26:54.9,3/5/2019,12:51:32,248957.59,948049.67,64.686,120.8,50,323.1,0.3,2.8,-1068,-9,4.589
26:55.9,3/5/2019,12:51:33,248957.31,948049.43,64.686,119.8,0.7,322.1,-2.3,-1,-1068,-6,4.223
26:56.9,3/5/2019,12:51:34,248957.27,948049.45,64.686,119.2,0.8,320,-5.1,-1.4,-1068,-6,4.202
26:57.9,3/5/2019,12:51:35,248957.26,948049.5,64.686,119.4,0.9,319.4,-7.2,1.5,-1068,-6,4.226
26:58.9,3/5/2019,12:51:36,248956.73,948049.8,64.687,119.5,0.9,321,-7.3,2.1,-1068,-3,3.995
26:59.9,3/5/2019,12:51:37,248956.78,948049.86,64.687,118.9,1.1,321,-6.2,-1,-1068,-3,4.072
27:00.9,3/5/2019,12:51:38,248956.72,948050.95,64.688,119,1,321.3,-5.4,0,-1068,-3,4.69
27:01.9,3/5/2019,12:51:39,248956.72,948050.97,64.688,119.1,1.1,321.8,-5.3,2,-1068,-3,4.708
27:02.9,3/5/2019,12:51:40,248955.93,948051.18,64.688,119,1.1,321.2,-5.3,0.4,-1068,-6,4.211
27:03.9,3/5/2019,12:51:41,248955.95,948051.23,64.689,118.8,1.2,320.8,-5.8,-0.5,-1068,-3,4.259
27:04.9,3/5/2019,12:51:42,248955.39,948050.92,64.689,119.5,1.3,320.5,-6.5,0.3,-1068,-3,3.623
27:05.9,3/5/2019,12:51:43,248955.39,948051.01,64.689,118.8,50,320.1,-6.6,0.3,-1067,-6,3.677
27:06.9,3/5/2019,12:51:44,248955.24,948052.06,64.69,119.4,1.4,320.2,-6.3,-0.5,-1068,-3,4.206
27:07.9,3/5/2019,12:51:45,248954.87,948053.46,64.691,118.6,1.4,321,-6.1,-0.2,-1068,-3,4.773
27:08.9,3/5/2019,12:51:46,248954.87,948053.49,64.691,118.5,1.4,322.4,-5.9,0.2,-1068,-3,4.795
27:09.9,3/5/2019,12:51:47,248954.08,948053.21,64.691,119.4,1.4,322.9,-6.5,-0.7,-1068,-3,3.999
27:10.9,3/5/2019,12:51:48,248954.07,948053.28,64.691,118.9,1.5,322.6,-7,-0.5,-1067,-3,4.031
27:11.9,3/5/2019,12:51:49,248953.41,948053.42,64.692,118.7,1.4,321.5,-7.2,-0.3,-1067,-3,3.596
27:12.9,3/5/2019,12:51:50,248953.38,948053.49,64.692,118.5,1.4,321.1,-6.7,-0.4,-1067,-3,3.615
27:13.9,3/5/2019,12:51:51,248953.13,948054.55,64.693,118.7,1.5,321.2,-6.3,-0.8,-1068,-3,4.069
27:14.9,3/5/2019,12:51:52,248953.12,948054.64,64.693,118.4,50,322.1,-6.1,-0.6,-1068,-3,4.114
27:15.9,3/5/2019,12:51:53,248952.88,948055.55,64.694,118.3,1.5,322.8,-6.2,-0.7,-1068,-3,4.486
27:16.9,3/5/2019,12:51:54,248952.83,948055.61,64.694,118.6,1.5,323.1,-6.2,-1.2,-1068,-3,4.488
27:17.9,3/5/2019,12:51:55,248952.05,948055.9,64.695,118.6,1.5,323.1,-6.3,-1.5,-1068,-3,4.054
27:18.9,3/5/2019,12:51:56,248951.41,948056.18,64.695,118.5,1.5,322.9,-6.7,-1.2,-1068,-3,3.717
27:19.9,3/5/2019,12:51:57,248951.36,948056.25,64.695,118.6,1.4,322.5,-6.4,-1,-1068,-3,3.723
27:20.9,3/5/2019,12:51:58,248951.41,948057.14,64.696,118.6,1.4,322.2,-6,-1.4,-1068,-3,4.305
27:21.9,3/5/2019,12:51:59,248951.35,948057.21,64.696,119.2,1.4,322.3,-5.7,-1.7,-1068,-3,4.308
27:22.9,3/5/2019,12:52:00,248950.77,948057.89,64.697,118.7,1.4,322.4,-5.8,-2,-1068,-3,4.267
27:23.9,3/5/2019,12:52:01,248950.7,948057.96,64.697,118.4,1.4,322.6,-5.7,-1.3,-1068,-3,4.252
27:24.9,3/5/2019,12:52:02,248950.01,948058.29,64.698,118.4,1.4,322.6,-5.5,-1.3,-1068,-3,3.912
27:25.9,3/5/2019,12:52:03,248949.97,948058.38,64.698,118.7,1.4,322.4,-5.4,-1.6,-1067,-3,3.937
27:26.9,3/5/2019,12:52:04,248949.56,948058.69,64.698,119.1,1.4,321.8,-5.5,-1.4,-1067,-3,3.799
27:27.9,3/5/2019,12:52:05,248949.46,948058.79,64.698,118.6,1.4,321.5,-5.8,-0.6,-1067,-3,3.787
27:28.9,3/5/2019,12:52:06,248949.5,948060.01,64.699,118.7,1.5,321.5,-6,-1.1,-1067,-6,4.567
27:29.9,3/5/2019,12:52:07,248949.04,948060.54,64.7,118.4,1.4,322,-6.2,-1.6,-1067,-3,4.526
27:30.9,3/5/2019,12:52:08,248948.96,948060.64,64.7,118.4,1.5,322.3,-6.1,-1.7,-1067,-3,4.527
27:31.9,3/5/2019,12:52:09,248948.51,948060.59,64.7,118.5,1.5,322,-6,-1.9,-1068,-3,4.139
27:32.9,3/5/2019,12:52:10,248948.41,948060.69,64.701,118.3,1.4,322.2,-5.8,-1.5,-1067,-3,4.125
27:33.9,3/5/2019,12:52:11,248948.11,948061.07,64.701,118.3,1.4,322.3,-5.9,-1,-1067,-3,4.125
27:34.9,3/5/2019,12:52:12,248948,948061.21,64.701,118.4,1.4,322.3,-6.2,-1.3,-1067,-3,4.123
27:35.9,3/5/2019,12:52:13,248947.61,948061.97,64.702,118.5,1.4,322.5,-6.2,-0.8,-1067,-3,4.285
27:36.9,3/5/2019,12:52:14,248947.48,948062.12,64.702,118.6,1.5,322.7,-6.4,-0.4,-1067,-3,4.266
27:37.9,3/5/2019,12:52:15,248947.03,948062.47,64.703,118.5,1.5,322.7,-6.2,-0.8,-1067,-3,4.127
27:38.9,3/5/2019,12:52:16,248946.86,948062.46,64.703,118.4,1.4,322.6,-6.1,-0.9,-1067,-3,3.992
27:39.9,3/5/2019,12:52:17,248946.72,948062.63,64.703,118.5,1.5,322.7,-5.9,-0.5,-1067,-3,3.985
27:40.9,3/5/2019,12:52:18,248946.5,948063.41,64.704,118.2,1.5,322.4,-5.9,-1.4,-1067,-3,4.288
27:41.9,3/5/2019,12:52:19,248946.34,948063.57,64.704,118.3,1.4,322,-6,-1.6,-1067,-3,4.263
27:42.9,3/5/2019,12:52:20,248946.27,948064.26,64.705,118.3,1.5,322.1,-6.1,0.4,-1068,-3,4.631
27:43.9,3/5/2019,12:52:21,248946.1,948064.38,64.705,118.4,1.5,321.4,-6.3,0,-1067,-3,4.574
27:44.9,3/5/2019,12:52:22,248945.69,948064.31,64.705,118.3,1.5,320.8,-6.3,-0.9,-1067,-3,4.201
27:45.9,3/5/2019,12:52:23,248945.54,948064.49,64.705,118.4,1.4,321.1,-6.4,0,-1067,-6,4.196
27:46.9,3/5/2019,12:52:24,248944.93,948064.72,64.706,118.4,1.5,321.2,-6.5,0,-1067,-6,3.855
27:47.9,3/5/2019,12:52:25,248944.81,948064.91,64.706,118.2,1.5,321.6,-6.4,-0.6,-1067,-3,3.882
27:48.9,3/5/2019,12:52:26,248945.14,948065.79,64.707,118.5,1.5,322.3,-6.4,-0.5,-1067,-6,4.681
27:49.9,3/5/2019,12:52:27,248944.93,948066.02,64.707,118.2,1.5,322.3,-6.3,-0.4,-1067,-3,4.655
27:50.9,3/5/2019,12:52:28,248944.74,948066.21,64.707,119.1,1.5,322.3,-6.1,-0.5,-1067,-3,4.624
27:51.9,3/5/2019,12:52:29,248943.69,948066.49,64.708,118.2,1.5,322.6,-5.9,-0.6,-1067,-3,3.969
27:52.9,3/5/2019,12:52:30,248943.57,948066.66,64.708,118.6,1.4,323.1,-5.8,-0.5,-1067,-3,3.974
27:53.9,3/5/2019,12:52:31,248943.39,948066.63,64.708,118.4,1.5,323.3,-5.9,-0.7,-1067,-3,3.81
27:54.9,3/5/2019,12:52:32,248943.24,948066.83,64.709,118.3,1.4,323.3,-6.2,-0.9,-1067,-3,3.82
27:55.9,3/5/2019,12:52:33,248943.41,948067.73,64.709,118.9,1.4,323.2,-6.2,-0.6,-1067,-3,4.51
27:56.9,3/5/2019,12:52:34,248943.23,948067.91,64.709,118.7,1.5,323.2,-5.9,-0.3,-1067,-3,4.478
27:57.9,3/5/2019,12:52:35,248942.85,948068.56,64.71,118.6,1.4,323.2,-5.6,-0.7,-1067,-3,4.579
27:58.9,3/5/2019,12:52:36,248942.67,948068.7,64.71,119.1,1.5,323.1,-5.6,-0.7,-1067,-3,4.515
27:59.9,3/5/2019,12:52:37,248941.91,948068.14,64.71,119.1,1.6,323,-5.4,-0.4,-1067,-3,3.579
28:00.9,3/5/2019,12:52:38,248941.68,948068.44,64.711,120,1.7,322.9,-5.5,-0.3,-1067,-3,3.58
28:01.9,3/5/2019,12:52:39,248941.56,948068.64,64.711,118.5,1.7,322.8,-5.4,-0.9,-1067,-3,3.607
28:02.9,3/5/2019,12:52:40,248941.95,948069.83,64.712,118.7,1.6,322.7,-5.3,-0.8,-1067,-3,4.648
28:03.9,3/5/2019,12:52:41,248941.82,948070.02,64.712,118.9,1.2,322.8,-5.4,0,-1067,-3,4.665
28:04.9,3/5/2019,12:52:42,248941.69,948070.44,64.712,118.7,1.3,322.8,-5.6,-0.2,-1067,-3,4.818
28:05.9,3/5/2019,12:52:43,248941.56,948070.6,64.713,118.7,1.3,322.8,-5.5,-0.5,-1067,-3,4.814
28:06.9,3/5/2019,12:52:44,248940.94,948069.94,64.712,118.5,1.2,322.9,-5.3,-0.3,-1067,-3,3.917
28:07.9,3/5/2019,12:52:45,248940.79,948070.09,64.713,118.9,1.1,322.5,-5.2,-0.4,-1067,-3,3.891
28:08.9,3/5/2019,12:52:46,248940.61,948070.59,64.713,118.8,1.2,321.7,-5,-1.2,-1067,-3,4.056
28:09.9,3/5/2019,12:52:47,248940.81,948071.32,64.714,118.5,1.1,321.4,-5.1,-0.2,-1067,-3,4.669
28:10.9,3/5/2019,12:52:48,248940.69,948071.49,64.714,118.6,1.1,320.8,-5.4,0,-1067,-3,4.668
28:11.9,3/5/2019,12:52:49,248939.99,948071.23,64.714,118.7,1.2,320.5,-5.5,-0.6,-1067,-3,3.962
28:12.9,3/5/2019,12:52:50,248939.87,948071.41,64.714,118.9,1.1,320.5,-5.3,-0.3,-1067,-3,3.981
28:13.9,3/5/2019,12:52:51,248939.45,948071.7,64.715,118.5,1.2,320.8,-5.1,-0.1,-1067,-3,3.824
28:14.9,3/5/2019,12:52:52,248939.33,948071.9,64.715,118.7,1.1,321.3,-5,-0.7,-1067,-3,3.85
28:15.9,3/5/2019,12:52:53,248939.42,948072.72,64.716,119.2,1.2,321.6,-4.9,-1,-1067,-3,4.426
28:16.9,3/5/2019,12:52:54,248939.26,948072.9,64.716,118.6,1.4,321.7,-4.8,-0.4,-1067,-3,4.413
28:17.9,3/5/2019,12:52:55,248939.11,948073.26,64.716,118.5,1.2,321.5,-5.2,-0.3,-1067,-3,4.517
28:18.9,3/5/2019,12:52:56,248938.94,948073.46,64.717,118.5,50,321,-5.4,-0.6,-1067,-3,4.509
28:19.9,3/5/2019,12:52:57,248938.21,948073.4,64.717,118.6,1.4,320.9,-5.5,-0.3,-1067,-3,3.893
28:20.9,3/5/2019,12:52:58,248938.13,948073.39,64.717,118.6,1.3,321.1,-5.3,0,-1067,-3,3.824
28:21.9,3/5/2019,12:52:59,248937.98,948073.6,64.717,118.5,1.3,321.2,-5.2,-0.4,-1067,-6,3.83
28:22.9,3/5/2019,12:53:00,248937.94,948074.16,64.718,118.7,1.4,321.1,-5.3,-0.6,-1067,-3,4.143
28:23.9,3/5/2019,12:53:01,248937.74,948074.37,64.718,118.8,1.3,321.2,-5.5,-0.2,-1067,-3,4.119
28:24.9,3/5/2019,12:53:02,248937.57,948074.8,64.718,118.6,1.3,321,-5.4,-0.5,-1067,-3,4.247
28:25.9,3/5/2019,12:53:03,248937.42,948075,64.719,118.6,1.3,321.1,-5.6,-0.7,-1067,-6,4.248
28:26.9,3/5/2019,12:53:04,248937.12,948074.3,64.718,118.6,1.3,321.2,-5.5,-0.8,-1067,-3,3.588
28:27.9,3/5/2019,12:53:05,248936.97,948074.56,64.719,118.7,1.4,321.3,-5.5,-0.7,-1067,-3,3.621
28:28.9,3/5/2019,12:53:06,248937.18,948075.15,64.719,118.4,1.4,321.1,-5.4,-1.4,-1067,-3,4.151
28:29.9,3/5/2019,12:53:07,248936.99,948075.38,64.719,118.4,1.3,321,-5.2,-1.4,-1067,-3,4.144
28:30.9,3/5/2019,12:53:08,248937.34,948076.41,64.72,119.1,1.2,321.2,-5.2,-0.9,-1068,-3,5.061
28:31.9,3/5/2019,12:53:09,248936.53,948075.82,64.72,118.9,1.1,321.4,-5.3,-1,-1068,-3,4.057
28:32.9,3/5/2019,12:53:10,248936.32,948076.01,64.72,119.2,1.1,321.4,-5.3,-1.5,-1068,-3,4.009
28:33.9,3/5/2019,12:53:11,248935.9,948075.34,64.72,118.7,1.1,321.1,-5.3,-1.2,-1068,-3,3.263
28:34.9,3/5/2019,12:53:12,248935.74,948075.58,64.72,118.8,1.1,320.9,-5.5,-1,-1068,-3,3.28
28:35.9,3/5/2019,12:53:13,248936.45,948076.45,64.72,119,1.1,320.5,-5.5,-1.2,-1068,-3,4.377
28:36.9,3/5/2019,12:53:14,248936.23,948076.66,64.721,118.9,1.1,320.4,-5.6,-1.1,-1067,-3,4.336
28:37.9,3/5/2019,12:53:15,248936.41,948077.18,64.721,118.8,1.1,320.8,-5.7,-0.9,-1067,-6,4.795
28:38.9,3/5/2019,12:53:16,248936.19,948077.35,64.721,118.5,1.1,321,-5.7,-1,-1067,-3,4.728
28:39.9,3/5/2019,12:53:17,248935.37,948076.61,64.721,119,1.1,321.4,-5.8,-1.2,-1067,-3,3.619
28:40.9,3/5/2019,12:53:18,248935.23,948076.81,64.721,118.8,1,321.6,-5.8,-1.1,-1068,-3,3.633
28:41.9,3/5/2019,12:53:19,248935.17,948076.85,64.722,118.4,1.1,321.5,-5.9,-1.2,-1067,-3,3.611
28:42.9,3/5/2019,12:53:20,248936.26,948077.84,64.722,118.9,1,321.2,-6,-1.3,-1067,-3,5.088
28:43.9,3/5/2019,12:53:21,248936.07,948078.03,64.722,119.4,1,320.9,-6,-1.1,-1067,-3,5.053
28:44.9,3/5/2019,12:53:22,248935.66,948078.28,64.722,118.6,1.1,320.8,-5.9,-1.1,-1068,-3,4.88
28:45.9,3/5/2019,12:53:23,248935.46,948078.43,64.723,118.8,1.1,320.6,-5.9,-1.4,-1068,-3,4.813
28:46.9,3/5/2019,12:53:24,248934.68,948077.4,64.722,118.6,1.1,321,-5.9,-1.1,-1068,-3,3.561
28:47.9,3/5/2019,12:53:25,248934.55,948077.6,64.722,119.4,1.1,321.6,-5.7,-1.2,-1068,-3,3.585
